playerid,name,twit_followers_count,2021-22,followers per dollar,br_name,br_url
1629663,Louis King,5932,462629,0.0128223695444946,Louis King,https://www.basketball-reference.com/players/k/kinglo02.html
1628981,Bruno Fernando,22845,1782621,0.0128153993473654,Bruno Fernando,https://www.basketball-reference.com/players/f/fernabr01.html
1629712,Didi Louzada,22876,1786878,0.012802217051192,Didi Louzada,https://www.basketball-reference.com/players/l/louzama01.html
1629057,Robert Williams III,46791,3661976,0.0127775277609683,Robert Williams III,https://www.basketball-reference.com/players/w/williro04.html
202734,ETwaun Moore,33606,2641691,0.0127213970142609,E'Twaun Moore,https://www.basketball-reference.com/players/m/mooreet01.html
202685,Jonas Valanciunas,176521,14000000,0.0126086428571428,Jonas Valanciunas,https://www.basketball-reference.com/players/v/valanjo01.html
203500,Steven Adams,214597,17073171,0.012569252659626,Steven Adams,https://www.basketball-reference.com/players/a/adamsst01.html
1629020,Jarred Vanderbilt,50888,4050000,0.0125649382716049,Jarred Vanderbilt,https://www.basketball-reference.com/players/v/vandeja01.html
201569,Eric Gordon,225392,18218818,0.0123713843565482,Eric Gordon,https://www.basketball-reference.com/players/g/gordoer01.html
1627745,Damian Jones,24349,1977011,0.0123160670325051,Damian Jones,https://www.basketball-reference.com/players/j/jonesda03.html
1628396,Tony Bradley,21710,1789256,0.0121335348323549,Tony Bradley,https://www.basketball-reference.com/players/b/bradlto01.html
202695,Kawhi Leonard,475867,39344900,0.0120947568808155,Kawhi Leonard,https://www.basketball-reference.com/players/l/leonaka01.html
203932,Aaron Gordon,198025,16409091,0.0120680054733074,Aaron Gordon,https://www.basketball-reference.com/players/g/gordoaa01.html
203090,Maurice Harkless,51717,4347600,0.0118955285674855,Maurice Harkless,https://www.basketball-reference.com/players/h/harklma01.html
204001,Kristaps Porzingis,374353,31650600,0.011827674672834,Kristaps Porzingis,https://www.basketball-reference.com/players/p/porzikr01.html
1626162,Kelly Oubre Jr,141521,12000000,0.0117934166666666,Kelly Oubre Jr.,https://www.basketball-reference.com/players/o/oubreke01.html
203526,Raul Neto,24542,2089448,0.0117456859419329,Raul Neto,https://www.basketball-reference.com/players/n/netora01.html
1629111,Jock Landale,10811,925258,0.0116843085928465,Jock Landale,https://www.basketball-reference.com/players/l/landajo01.html
1627742,Brandon Ingram,342175,29467800,0.0116118271469196,Brandon Ingram,https://www.basketball-reference.com/players/i/ingrabr01.html
1628367,Josh Jackson,57947,5005350,0.0115770125965217,Josh Jackson,https://www.basketball-reference.com/players/j/jacksjo02.html
1629632,Coby White,67348,5837760,0.01153661678452,Coby White,https://www.basketball-reference.com/players/w/whiteco01.html
1630256,JaeSean Tate,17387,1517981,0.0114540300570297,Jae'Sean Tate,https://www.basketball-reference.com/players/t/tateja01.html
1630587,Isaiah Livers,12020,1057260,0.0113690104610029,Isaiah Livers,https://www.basketball-reference.com/players/l/liveris01.html
1630538,Bones Hyland,23697,2096880,0.0113010758841707,Bones Hyland,https://www.basketball-reference.com/players/h/hylanbo01.html
1626172,Kevon Looney,58454,5178572,0.0112876677199814,Kevon Looney,https://www.basketball-reference.com/players/l/looneke01.html
1630217,Desmond Bane,22937,2033160,0.0112814535009541,Desmond Bane,https://www.basketball-reference.com/players/b/banede01.html
203994,Jusuf Nurkic,134382,12000000,0.0111985,Jusuf Nurkic,https://www.basketball-reference.com/players/n/nurkiju01.html
1630243,Trevelin Queen,3381,303102,0.011154660807253,Trevelin Queen,https://www.basketball-reference.com/players/q/queentr01.html
1630225,Isaiah Todd,16723,1500000,0.0111486666666666,Isaiah Todd,https://www.basketball-reference.com/players/t/toddis01.html
202704,Reggie Jackson,114586,10384500,0.0110343300110741,Reggie Jackson,https://www.basketball-reference.com/players/j/jacksre01.html
1627749,Dejounte Murray,166055,15428880,0.0107626088218976,Dejounte Murray,https://www.basketball-reference.com/players/m/murrade01.html
1630173,Precious Achiuwa,29150,2711280,0.0107513794222654,Precious Achiuwa,https://www.basketball-reference.com/players/a/achiupr01.html
1630613,Duane Washington Jr,4938,462629,0.0106737796376794,Duane Washington Jr.,https://www.basketball-reference.com/players/w/washidu02.html
203493,Reggie Bullock,100471,9536000,0.0105359689597315,Reggie Bullock,https://www.basketball-reference.com/players/b/bullore01.html
1629634,Brandon Clarke,28566,2726880,0.0104757085020242,Brandon Clarke,https://www.basketball-reference.com/players/c/clarkbr01.html
1630231,Kenyon Martin Jr,15757,1517981,0.0103802353257385,Kenyon Martin Jr.,https://www.basketball-reference.com/players/m/martike01.html
1630551,Justin Champagnie,4799,462629,0.0103733229002072,Justin Champagnie,https://www.basketball-reference.com/players/c/champju01.html
1628408,PJ Dozier,19806,1910860,0.0103649665595595,P.J. Dozier,https://www.basketball-reference.com/players/d/doziepj01.html
1629676,Isaiah Roby,18380,1782621,0.0103106605386114,Isaiah Roby,https://www.basketball-reference.com/players/r/robyis01.html
1628368,DeAaron Fox,285469,28103500,0.0101577739427473,De'Aaron Fox,https://www.basketball-reference.com/players/f/foxde01.html
1629028,Deandre Ayton,127731,12632950,0.0101109400417163,Deandre Ayton,https://www.basketball-reference.com/players/a/aytonde01.html
1626179,Terry Rozier,180365,17905263,0.0100732952093471,Terry Rozier,https://www.basketball-reference.com/players/r/roziete01.html
201949,James Johnson,26405,2641691,0.009995491524179,James Johnson,https://www.basketball-reference.com/players/j/johnsja01.html
203926,Doug McDermott,137105,13750000,0.0099712727272727,Doug McDermott,https://www.basketball-reference.com/players/m/mcderdo01.html
1629619,Myles Powell,2987,300443,0.0099419856678305,Myles Powell,https://www.basketball-reference.com/players/p/powelmy01.html
1628778,Paul Watson,4592,462629,0.0099258801328926,Paul Watson,https://www.basketball-reference.com/players/w/watsopa01.html
202694,Marcus Morris Sr,154314,15627907,0.0098742589138775,Marcus Morris Sr.,https://www.basketball-reference.com/players/m/morrima03.html
1628432,Davon Reed,5210,532398,0.0097859120432458,Davon Reed,https://www.basketball-reference.com/players/r/reedda01.html
1630209,Omer Yurtseven,14467,1489065,0.0097154926077773,Omer Yurtseven,https://www.basketball-reference.com/players/y/yurtsom01.html
1629013,Landry Shamet,35859,3768342,0.0095158560449131,Landry Shamet,https://www.basketball-reference.com/players/s/shamela01.html
1630162,Anthony Edwards,97438,10245480,0.0095103401695186,Anthony Edwards,https://www.basketball-reference.com/players/e/edwaran01.html
1627832,Fred VanVleet,183342,19675926,0.0093180874943319,Fred VanVleet,https://www.basketball-reference.com/players/v/vanvlfr01.html
1630625,Dalano Banton,8605,925258,0.0093001087264308,Dalano Banton,https://www.basketball-reference.com/players/b/bantoda01.html
1627846,Abdel Nader,18530,2000000,0.009265,Abdel Nader,https://www.basketball-reference.com/players/n/naderab01.html
1628989,Kevin Huerter,39322,4253357,0.0092449328847778,Kevin Huerter,https://www.basketball-reference.com/players/h/huertke01.html
1629731,Dean Wade,16352,1782621,0.0091730098545905,Dean Wade,https://www.basketball-reference.com/players/w/wadede01.html
1630219,Skylar Mays,4147,462629,0.0089639862611293,Skylar Mays,https://www.basketball-reference.com/players/m/mayssk01.html
1627750,Jamal Murray,264048,29467800,0.0089605603404393,Jamal Murray,https://www.basketball-reference.com/players/m/murraja01.html
203486,Mason Plumlee,82723,9248333,0.0089446389960223,Mason Plumlee,https://www.basketball-reference.com/players/p/plumlma01.html
203503,Tony Snell,21332,2389641,0.0089268639096835,Tony Snell,https://www.basketball-reference.com/players/s/snellto01.html
1629681,Killian Tillie,9318,1052534,0.0088529206657457,Killian Tillie,https://www.basketball-reference.com/players/t/tilliki02.html
1629647,Darius Bazley,21849,2513040,0.0086942507878903,Darius Bazley,https://www.basketball-reference.com/players/b/bazleda01.html
1629659,Talen Horton-Tucker,81811,9500000,0.0086116842105263,Talen Horton-Tucker,https://www.basketball-reference.com/players/h/hortota01.html
1630586,Usman Garuba,20089,2353320,0.0085364506314483,Usman Garuba,https://www.basketball-reference.com/players/g/garubus01.html
1630552,Jalen Johnson,22704,2659680,0.0085363652770258,Jalen Johnson,https://www.basketball-reference.com/players/j/johnsja05.html
1630167,Obi Toppin,42579,5105160,0.0083403850222128,Obi Toppin,https://www.basketball-reference.com/players/t/toppiob01.html
1629660,Ty Jerome,19866,2412840,0.0082334510369523,Ty Jerome,https://www.basketball-reference.com/players/j/jeromty01.html
203484,Kentavious Caldwell-Pope,106788,13038862,0.0081899785426059,Kentavious Caldwell-Pope,https://www.basketball-reference.com/players/c/caldwke01.html
203496,Robert Covington,106053,12975471,0.0081733449213519,Robert Covington,https://www.basketball-reference.com/players/c/covinro01.html
1630182,Josh Green,24160,2957520,0.0081690064648759,Josh Green,https://www.basketball-reference.com/players/g/greenjo02.html
1630233,Nathan Knight,3779,462629,0.0081685324525699,Nathan Knight,https://www.basketball-reference.com/players/k/knighna01.html
1628963,Marvin Bagley III,92338,11312114,0.008162753663904,Marvin Bagley III,https://www.basketball-reference.com/players/b/baglema01.html
1630541,Moses Moody,28930,3562200,0.0081213856605468,Moses Moody,https://www.basketball-reference.com/players/m/moodymo01.html
1629014,Anfernee Simons,31570,3938818,0.008015094883795,Anfernee Simons,https://www.basketball-reference.com/players/s/simonan01.html
1628969,Mikal Bridges,44320,5557725,0.0079744859632313,Mikal Bridges,https://www.basketball-reference.com/players/b/bridgmi01.html
1630581,Josh Giddey,47257,5988000,0.0078919505678022,Josh Giddey,https://www.basketball-reference.com/players/g/giddejo01.html
1629012,Collin Sexton,50007,6349671,0.0078755261493075,Collin Sexton,https://www.basketball-reference.com/players/s/sextoco01.html
1630595,Cade Cunningham,78911,10050120,0.0078517470438163,Cade Cunningham,https://www.basketball-reference.com/players/c/cunnica01.html
1629052,Oshae Brissett,13286,1701593,0.0078079775833586,Oshae Brissett,https://www.basketball-reference.com/players/b/brissos01.html
1630529,Herbert Jones,13169,1700000,0.0077464705882352,Herbert Jones,https://www.basketball-reference.com/players/j/joneshe01.html
1628976,Wendell Carter Jr,53150,6920027,0.0076806058704684,Wendell Carter Jr.,https://www.basketball-reference.com/players/c/cartewe01.html
1629134,Kendrick Nunn,38294,5000000,0.0076588,Kendrick Nunn,https://www.basketball-reference.com/players/n/nunnke01.html
1629718,Charlie Brown Jr,3248,431151,0.0075333235919666,Charlie Brown Jr.,https://www.basketball-reference.com/players/b/brownch02.html
1628389,Bam Adebayo,206216,28103500,0.0073377337342323,Bam Adebayo,https://www.basketball-reference.com/players/a/adebaba01.html
1630612,RJ Nembhard Jr,3369,462629,0.0072822931549902,RJ Nembhard Jr.,https://www.basketball-reference.com/players/n/nembhrj01.html
204456,TJ McConnell,54464,7500000,0.0072618666666666,T.J. McConnell,https://www.basketball-reference.com/players//m/mccontj01.html
1629651,Nic Claxton,12921,1782621,0.0072483158226005,Nic Claxton,https://www.basketball-reference.com/players/c/claxtni01.html
1628379,Luke Kennard,91035,12727273,0.0071527498467267,Luke Kennard,https://www.basketball-reference.com/players/k/kennalu01.html
1628402,Frank Jackson,21227,3000000,0.0070756666666666,Frank Jackson,https://www.basketball-reference.com/players/j/jacksfr01.html
1629685,Dylan Windler,15697,2239200,0.0070100928903179,Dylan Windler,https://www.basketball-reference.com/players/w/windldy01.html
1628975,Jevon Carter,25554,3650000,0.0070010958904109,Jevon Carter,https://www.basketball-reference.com/players/c/carteje01.html
1630186,Jahmius Ramsey,10574,1517981,0.0069658315881424,Jahmi'us Ramsey,https://www.basketball-reference.com/players/r/ramseja01.html
1630227,Daishen Nix,3215,462629,0.0069494130285822,Daishen Nix,https://www.basketball-reference.com/players/n/nixda01.html
202699,Tobias Harris,245733,35995950,0.0068266846686918,Tobias Harris,https://www.basketball-reference.com/players/h/harrito02.html
1630195,Leandro Bolmaro,16053,2353320,0.0068214267502932,Leandro Bolmaro,https://www.basketball-reference.com/players/b/bolmale01.html
1630190,Elijah Hughes,10292,1517981,0.0067800585119313,Elijah Hughes,https://www.basketball-reference.com/players/h/hugheel01.html
1630591,Jalen Suggs,44669,6592920,0.0067752983503515,Jalen Suggs,https://www.basketball-reference.com/players/s/suggsja01.html
1629635,Sekou Doumbouya,26375,3908141,0.0067487329653663,Sekou Doumbouya,https://www.basketball-reference.com/players/d/doumbse01.html
1628374,Lauri Markkanen,105890,15690909,0.006748493665982,Lauri Markkanen,https://www.basketball-reference.com/players/m/markkla01.html
1626196,Josh Richardson,78310,11615328,0.006741953391243,Josh Richardson,https://www.basketball-reference.com/players/r/richajo01.html
1630531,Jaden Springer,13601,2023680,0.0067209242567994,Jaden Springer,https://www.basketball-reference.com/players/s/sprinja01.html
202696,Nikola Vucevic,160385,24000000,0.0066827083333333,Nikola Vucevic,https://www.basketball-reference.com/players/v/vucevni01.html
1630164,James Wiseman,60813,9166800,0.0066340489592878,James Wiseman,https://www.basketball-reference.com/players/w/wisemja01.html
1629636,Darius Garland,46421,7040880,0.0065930679119655,Darius Garland,https://www.basketball-reference.com/players/g/garlada01.html
203915,Spencer Dinwiddie,112939,17142857,0.0065881083882342,Spencer Dinwiddie,https://www.basketball-reference.com/players/d/dinwisp01.html
203482,Kelly Olynyk,79079,12195122,0.006484477974062,Kelly Olynyk,https://www.basketball-reference.com/players/o/olynyke01.html
1627823,Juancho Hernangomez,44786,6907815,0.0064833815034131,Juancho Hernangomez,https://www.basketball-reference.com/players/h/hernaju01.html
1629717,Armoni Brooks,9638,1489065,0.0064725179894766,Armoni Brooks,https://www.basketball-reference.com/players/b/brookar01.html
1628966,Keita Bates-Diop,11094,1729217,0.006415620480252,Keita Bates-Diop,https://www.basketball-reference.com/players/b/bateske01.html
1628371,Jonathan Isaac,109930,17400000,0.006317816091954,Jonathan Isaac,https://www.basketball-reference.com/players/i/isaacjo01.html
1629006,Josh Okogie,25729,4087904,0.0062939344955263,Josh Okogie,https://www.basketball-reference.com/players/o/okogijo01.html
1630174,Aaron Nesmith,22849,3631200,0.0062924102225159,Aaron Nesmith,https://www.basketball-reference.com/players/n/nesmiaa01.html
1628464,Daniel Theis,51870,8280351,0.0062642272048612,Daniel Theis,https://www.basketball-reference.com/players/t/theisda01.html
1626167,Myles Turner,111832,18000000,0.0062128888888888,Myles Turner,https://www.basketball-reference.com/players/t/turnemy01.html
1630201,Malachi Flynn,12638,2048040,0.0061707779144938,Malachi Flynn,https://www.basketball-reference.com/players/f/flynnma01.html
1630543,Isaiah Jackson,14924,2451240,0.0060883471222728,Isaiah Jackson,https://www.basketball-reference.com/players/j/jacksis01.html
1627741,Buddy Hield,136671,23073234,0.0059233569078352,Buddy Hield,https://www.basketball-reference.com/players/h/hieldbu01.html
1629002,Chimezie Metu,10436,1762796,0.0059201405040628,Chimezie Metu,https://www.basketball-reference.com/players/m/metuch01.html
201950,Jrue Holiday,186729,32431333,0.0057576726803058,Jrue Holiday,https://www.basketball-reference.com/players/h/holidjr01.html
202692,Alec Burks,54702,9536000,0.0057363674496644,Alec Burks,https://www.basketball-reference.com/players/b/burksal01.html
1630567,Scottie Barnes,41122,7280400,0.0056483160265919,Scottie Barnes,https://www.basketball-reference.com/players/b/barnesc01.html
1629726,Garrison Mathews,7030,1247809,0.0056338750561985,Garrison Mathews,https://www.basketball-reference.com/players/m/mathega01.html
1630191,Isaiah Stewart,18108,3277080,0.0055256508843238,Isaiah Stewart,https://www.basketball-reference.com/players/s/stewais01.html
1626166,Cameron Payne,35871,6500000,0.0055186153846153,Cameron Payne,https://www.basketball-reference.com/players/p/payneca01.html
1626220,Royce ONeale,48090,8800000,0.0054647727272727,Royce O'Neale,https://www.basketball-reference.com/players/o/onealro01.html
203937,Kyle Anderson,54278,9937150,0.0054621294838057,Kyle Anderson,https://www.basketball-reference.com/players/a/anderky01.html
202066,Garrett Temple,26406,4910000,0.0053780040733197,Garrett Temple,https://www.basketball-reference.com/players/t/templga01.html
1629633,Jarrett Culver,34068,6395160,0.0053271536599553,Jarrett Culver,https://www.basketball-reference.com/players/c/culveja01.html
1630179,Tyrell Terry,9858,1869438,0.0052732425466905,Tyrell Terry,https://www.basketball-reference.com/players/t/terryty01.html
1630560,Cam Thomas,10724,2036280,0.0052664663012945,Cam Thomas,https://www.basketball-reference.com/players/t/thomaca02.html
1630228,Jonathan Kuminga,28783,5466360,0.0052654783073196,Jonathan Kuminga,https://www.basketball-reference.com/players/k/kuminjo01.html
1630544,Tre Mann,15229,2901240,0.0052491348526836,Tre Mann,https://www.basketball-reference.com/players/m/manntr01.html
1629646,Charles Bassey,4792,925258,0.0051790959926852,Charles Bassey,https://www.basketball-reference.com/players/b/bassech01.html
1628964,Mo Bamba,38602,7568743,0.0051001863849783,Mo Bamba,https://www.basketball-reference.com/players/b/bambamo01.html
1629067,Isaac Bonga,8725,1729217,0.0050456362619613,Isaac Bonga,https://www.basketball-reference.com/players/b/bongais01.html
1629216,Gabe Vincent,8415,1669178,0.0050414036130358,Gabe Vincent,https://www.basketball-reference.com/players/v/vincega01.html
1630171,Isaac Okoro,33586,6720720,0.0049973812329631,Isaac Okoro,https://www.basketball-reference.com/players/o/okorois01.html
203991,Clint Capela,92303,18603448,0.0049616071171322,Clint Capela,https://www.basketball-reference.com/players/c/capelca01.html
203200,Justin Holiday,29535,6006420,0.0049172385547464,Justin Holiday,https://www.basketball-reference.com/players/h/holidju01.html
1629018,Gary Trent Jr,78144,16000000,0.004884,Gary Trent Jr.,https://www.basketball-reference.com/players/t/trentga02.html
1630168,Onyeka Okongwu,29727,6104280,0.0048698618018832,Onyeka Okongwu,https://www.basketball-reference.com/players/o/okongon01.html
1629833,Keljin Blevins,2243,462629,0.0048483774255396,Keljin Blevins,https://www.basketball-reference.com/players/b/blevike01.html
1630183,Jaden McDaniels,9913,2063280,0.004804486061029,Jaden McDaniels,https://www.basketball-reference.com/players/m/mcdanja02.html
1626181,Norman Powell,73516,15517242,0.0047376975882698,Norman Powell,https://www.basketball-reference.com/players/p/powelno01.html
1630218,Robert Woodard II,7177,1517981,0.0047279906665498,Robert Woodard II,https://www.basketball-reference.com/players/w/woodaro01.html
1629643,Chuma Okeke,15218,3277080,0.0046437682326949,Chuma Okeke,https://www.basketball-reference.com/players/o/okekech01.html
201152,Thaddeus Young,65515,14190000,0.0046169837914023,Thaddeus Young,https://www.basketball-reference.com/players/y/youngth01.html
1627854,Bryn Forbes,20775,4500000,0.0046166666666666,Bryn Forbes,https://www.basketball-reference.com/players/f/forbebr01.html
1628972,Troy Brown Jr,23443,5170564,0.0045339347893189,Troy Brown Jr.,https://www.basketball-reference.com/players/b/browntr01.html
203087,Jeremy Lamb,47197,10500000,0.0044949523809523,Jeremy Lamb,https://www.basketball-reference.com/players/l/lambje01.html
1629669,Jaylen Nowell,8008,1782621,0.0044922616753645,Jaylen Nowell,https://www.basketball-reference.com/players/n/nowelja01.html
203458,Alex Len,16714,3732000,0.0044785637727759,Alex Len,https://www.basketball-reference.com/players/l/lenal01.html
1630556,Kessler Edwards,2050,462629,0.0044311964878985,Kessler Edwards,https://www.basketball-reference.com/players/e/edwarke02.html
1630533,Ziaire Williams,19311,4373040,0.0044159211898359,Ziaire Williams,https://www.basketball-reference.com/players/w/willizi02.html
1628380,Zach Collins,30776,7000000,0.0043965714285714,Zach Collins,https://www.basketball-reference.com/players/c/colliza01.html
1630558,Davion Mitchell,19977,4603200,0.0043398070907195,Davion Mitchell,https://www.basketball-reference.com/players/m/mitchda01.html
1627774,Jake Layman,17049,3940184,0.0043269552893976,Jake Layman,https://www.basketball-reference.com/players/l/laymaja01.html
1627783,Pascal Siakam,142233,33003936,0.0043095768941013,Pascal Siakam,https://www.basketball-reference.com/players/s/siakapa01.html
1629056,Terence Davis,17058,4000000,0.0042645,Terence Davis,https://www.basketball-reference.com/players/d/daviste02.html
1630205,Lamar Stevens,6375,1517981,0.0041996573079636,Lamar Stevens,https://www.basketball-reference.com/players/s/stevela01.html
1629638,Nickeil Alexander-Walker,13645,3261480,0.004183683481119,Nickeil Alexander-Walker,https://www.basketball-reference.com/players/a/alexani01.html
1630678,Terry Taylor,1405,342984,0.0040964009982972,Terry Taylor,https://www.basketball-reference.com/players/t/taylote01.html
203585,Rodney McGruder,7943,1939350,0.0040957021682522,Rodney McGruder,https://www.basketball-reference.com/players/m/mcgruro01.html
1630596,Evan Mobley,33008,8075160,0.0040875970259412,Evan Mobley,https://www.basketball-reference.com/players/m/mobleev01.html
203933,TJ Warren,52677,12940000,0.0040708655332302,T.J. Warren,https://www.basketball-reference.com/players/w/warretj01.html
1628962,Udoka Azubuike,8289,2075880,0.0039930053760332,Udoka Azubuike,https://www.basketball-reference.com/players/a/azubuud01.html
1629675,Naz Reid,7055,1782621,0.0039576556093527,Naz Reid,https://www.basketball-reference.com/players/r/reidna01.html
1627863,Danuel House Jr,17089,4339828,0.0039377136605413,Danuel House Jr.,https://www.basketball-reference.com/players/h/houseda01.html
1630537,Chris Duarte,14745,3749400,0.0039326292206753,Chris Duarte,https://www.basketball-reference.com/players/d/duartch01.html
1628449,Chris Boucher,27595,7020000,0.0039309116809116,Chris Boucher,https://www.basketball-reference.com/players/b/bouchch01.html
1629604,CJ Elleby,5933,1517981,0.0039084810679448,CJ Elleby,https://www.basketball-reference.com/players/e/ellebcj01.html
1630526,Jeremiah Robinson-Earl,7790,2000000,0.003895,Jeremiah Robinson-Earl,https://www.basketball-reference.com/players/r/robinje02.html
1626153,Delon Wright,33209,8526316,0.0038948826198794,Delon Wright,https://www.basketball-reference.com/players/w/wrighde01.html
1626174,Christian Wood,52377,13666667,0.0038324633211594,Christian Wood,https://www.basketball-reference.com/players/w/woodch01.html
203967,Dario Saric,32588,8510000,0.0038293772032902,Dario Saric,https://www.basketball-reference.com/players/s/saricda01.html
1627827,Dorian Finney-Smith,15096,4000000,0.003774,Dorian Finney-Smith,https://www.basketball-reference.com/players/f/finnedo01.html
1629083,Arnoldas Kulboka,1740,462629,0.0037611131165577,Arnoldas Kulboka,https://www.basketball-reference.com/players/k/kulboar01.html
1630553,Keon Johnson,9601,2553240,0.0037603202205824,Keon Johnson,https://www.basketball-reference.com/players/j/johnske07.html
1628418,Thomas Bryant,32201,8666667,0.0037154998570961,Thomas Bryant,https://www.basketball-reference.com/players/b/bryanth01.html
1630550,JT Thor,4528,1250000,0.0036224,JT Thor,https://www.basketball-reference.com/players/t/thorjt01.html
1630691,Jamorko Pickett,1664,462629,0.0035968346126161,Jamorko Pickett,https://www.basketball-reference.com/players/p/pickeja01.html
1630172,Patrick Williams,26396,7422000,0.0035564537860414,Patrick Williams,https://www.basketball-reference.com/players/w/willipa01.html
1630250,Marko Simonovic,3225,925258,0.003485514310603,Marko Simonovic,https://www.basketball-reference.com/players/s/simonma01.html
1628392,Isaiah Hartenstein,5969,1729217,0.0034518513292432,Isaiah Hartenstein,https://www.basketball-reference.com/players/h/harteis01.html
1628384,OG Anunoby,54965,16071429,0.0034200443532432,OG Anunoby,https://www.basketball-reference.com/players/a/anunoog01.html
1626158,Richaun Holmes,35485,10384500,0.0034171120419856,Richaun Holmes,https://www.basketball-reference.com/players/h/holmeri01.html
1627884,Derrick Jones Jr,32775,9720900,0.0033716013949325,Derrick Jones Jr.,https://www.basketball-reference.com/players/j/jonesde02.html
1630170,Devin Vassell,14183,4235160,0.0033488699364368,Devin Vassell,https://www.basketball-reference.com/players/v/vassede01.html
1629162,Jordan McLaughlin,6633,2000000,0.0033165,Jordan McLaughlin,https://www.basketball-reference.com/players/m/mclaujo01.html
203473,Dewayne Dedmon,17408,5256308,0.0033118302808739,Dewayne Dedmon,https://www.basketball-reference.com/players/d/dedmode01.html
1628998,Cody Martin,5800,1782621,0.0032536360785607,Cody Martin,https://www.basketball-reference.com/players/m/martico01.html
1630192,Zeke Nnaji,8104,2498760,0.0032432086314812,Zeke Nnaji,https://www.basketball-reference.com/players/n/nnajize01.html
1628978,Donte DiVincenzo,14857,4675830,0.0031774037978284,Donte DiVincenzo,https://www.basketball-reference.com/players/d/divindo01.html
203914,Gary Harris,65182,20932143,0.0031139668785943,Gary Harris,https://www.basketball-reference.com/players/h/harriga01.html
1630547,James Bouknight,12930,4154400,0.0031123627960716,James Bouknight,https://www.basketball-reference.com/players/b/bouknja01.html
1630557,Corey Kispert,10497,3383640,0.003102280384438,Corey Kispert,https://www.basketball-reference.com/players/k/kispeco01.html
1629677,Luka Samanic,10358,3421709,0.0030271422847471,Luka Samanic,https://www.basketball-reference.com/players/s/samanlu01.html
1629637,Jaxson Hayes,16107,5348280,0.0030116224281451,Jaxson Hayes,https://www.basketball-reference.com/players/h/hayesja02.html
1628984,Devonte Graham,32927,11000000,0.0029933636363636,Devonte' Graham,https://www.basketball-reference.com/players/g/grahade01.html
1630165,Killian Hayes,16610,5572680,0.0029806125598455,Killian Hayes,https://www.basketball-reference.com/players/h/hayeski01.html
203115,Will Barton,46397,15625000,0.002969408,Will Barton,https://www.basketball-reference.com/players/b/bartowi01.html
1627747,Caris LeVert,51937,17500000,0.0029678285714285,Caris LeVert,https://www.basketball-reference.com/players/l/leverca01.html
1629130,Duncan Robinson,46180,15650000,0.0029507987220447,Duncan Robinson,https://www.basketball-reference.com/players/r/robindu01.html
203114,Khris Middleton,104505,35500000,0.0029438028169014,Khris Middleton,https://www.basketball-reference.com/players/m/middlkh01.html
1629234,Drew Eubanks,5058,1762796,0.0028693053535406,Drew Eubanks,https://www.basketball-reference.com/players/e/eubandr01.html
1628386,Jarrett Allen,56722,20000000,0.0028361,Jarrett Allen,https://www.basketball-reference.com/players/a/allenja01.html
1630583,Santi Aldama,5638,1994520,0.0028267452820728,Santi Aldama,https://www.basketball-reference.com/players/a/aldamsa01.html
1630197,Aleksej Pokusevski,8678,3113160,0.0027875213609323,Aleksej Pokusevski,https://www.basketball-reference.com/players/p/pokusal01.html
1630549,DayRon Sharpe,5478,2009160,0.0027265125724183,Day'Ron Sharpe,https://www.basketball-reference.com/players/s/sharpda01.html
1630188,Jalen Smith,12142,4458000,0.0027236428891879,Jalen Smith,https://www.basketball-reference.com/players/s/smithja04.html
203924,Jerami Grant,51514,20002500,0.0025753780777402,Jerami Grant,https://www.basketball-reference.com/players/g/grantje01.html
1630563,Joshua Primo,10032,3946800,0.0025418060200668,Joshua Primo,https://www.basketball-reference.com/players/p/primojo01.html
1627734,Domantas Sabonis,46460,18500000,0.0025113513513513,Domantas Sabonis,https://www.basketball-reference.com/players/s/sabondo01.html
1628971,Bruce Brown,11739,4736102,0.0024786206040325,Bruce Brown,https://www.basketball-reference.com/players/b/brownbr01.html
1630539,Kai Jones,6720,2770560,0.0024255024255024,Kai Jones,https://www.basketball-reference.com/players/j/joneska01.html
1628425,Sterling Brown,7240,3000000,0.0024133333333333,Sterling Brown,https://www.basketball-reference.com/players/b/brownst02.html
1628420,Monte Morris,20246,8449074,0.0023962389251177,Monte Morris,https://www.basketball-reference.com/players/m/morrimo01.html
1628470,Torrey Craig,11369,4878049,0.0023306448951209,Torrey Craig,https://www.basketball-reference.com/players/c/craigto01.html
203920,Khem Birch,14680,6350000,0.002311811023622,Khem Birch,https://www.basketball-reference.com/players/b/birchkh01.html
1628021,David Nwaba,10706,4650000,0.0023023655913978,David Nwaba,https://www.basketball-reference.com/players/n/nwabada01.html
1630249,Vit Krejci,2077,925258,0.0022447792939915,Vit Krejci,https://www.basketball-reference.com/players/k/krejcvi01.html
1628415,Dillon Brooks,27245,12200000,0.0022331967213114,Dillon Brooks,https://www.basketball-reference.com/players/b/brookdi01.html
203210,JaMychal Green,17653,8200000,0.0021528048780487,JaMychal Green,https://www.basketball-reference.com/players/g/greenja01.html
1628427,Vlatko Cancar,3691,1782621,0.0020705466837875,Vlatko Cancar,https://www.basketball-reference.com/players/c/cancavl01.html
1630530,Trey Murphy III,6195,3053760,0.0020286466519962,Trey Murphy III,https://www.basketball-reference.com/players/m/murphtr02.html
1630532,Franz Wagner,9749,5007840,0.0019467474999201,Franz Wagner,https://www.basketball-reference.com/players/w/wagnefr01.html
